agent_id,timestamp,lat,lon,shelter_id
0,2025-09-24T12:55:17+00:00Z,25.1782611,121.4431912,0
1,2025-09-24T12:55:17+00:00Z,25.1822264,121.4450924,0
2,2025-09-24T12:55:17+00:00Z,25.18088,121.4396145,0
3,2025-09-24T12:55:17+00:00Z,25.1718211,121.4365631,0
4,2025-09-24T12:55:17+00:00Z,25.1620791,121.4583375,0
5,2025-09-24T12:55:17+00:00Z,25.1711352,121.4454014,0
6,2025-09-24T12:55:17+00:00Z,25.1800307,121.4422805,0
7,2025-09-24T12:55:17+00:00Z,25.171032,121.4447389,0
8,2025-09-24T12:55:17+00:00Z,25.183992,121.4467089,0
9,2025-09-24T12:55:17+00:00Z,25.1805502,121.4490764,0
10,2025-09-24T12:55:17+00:00Z,25.1844578,121.4333059,0
11,2025-09-24T12:55:17+00:00Z,25.1738776,121.4485566,0
12,2025-09-24T12:55:17+00:00Z,25.1777037,121.4414332,0
13,2025-09-24T12:55:17+00:00Z,25.1795747,121.4473032,0
14,2025-09-24T12:55:17+00:00Z,25.1771612,121.4516821,0
15,2025-09-24T12:55:17+00:00Z,25.1697408,121.4405987,0
16,2025-09-24T12:55:17+00:00Z,25.1779832,121.4416905,0
17,2025-09-24T12:55:17+00:00Z,25.1802721,121.4517017,0
18,2025-09-24T12:55:17+00:00Z,25.1744838,121.4456477,0
19,2025-09-24T12:55:17+00:00Z,25.1722717,121.4431066,0
0,2025-09-24T12:55:18+00:00Z,25.178262417145664,121.44317738623158,0
1,2025-09-24T12:55:18+00:00Z,25.182226634120138,121.44507851254444,0
2,2025-09-24T12:55:18+00:00Z,25.180882985490175,121.43960100335458,0
3,2025-09-24T12:55:18+00:00Z,25.171812743362594,121.43657351975976,0
4,2025-09-24T12:55:18+00:00Z,25.16208895649491,121.45832880669393,0
5,2025-09-24T12:55:18+00:00Z,25.171143025761133,121.44539049388608,0
6,2025-09-24T12:55:18+00:00Z,25.18003020286768,121.44226662115526,0
7,2025-09-24T12:55:18+00:00Z,25.17104455448651,121.4447405046654,0
8,2025-09-24T12:55:18+00:00Z,25.183979478647057,121.44670700838637,0
9,2025-09-24T12:55:18+00:00Z,25.180553805360507,121.44906308743691,0
10,2025-09-24T12:55:18+00:00Z,25.184452994166598,121.43331874681319,0
11,2025-09-24T12:55:18+00:00Z,25.173865555389252,121.44856080954595,0
12,2025-09-24T12:55:18+00:00Z,25.177716278229532,121.4414318382314,0
13,2025-09-24T12:55:18+00:00Z,25.17958421710037,121.44731233979905,0
14,2025-09-24T12:55:18+00:00Z,25.17716858022905,121.45167082453942,0
15,2025-09-24T12:55:18+00:00Z,25.169746503320937,121.44058630594107,0
16,2025-09-24T12:55:18+00:00Z,25.17798414422527,121.44170435055062,0
17,2025-09-24T12:55:18+00:00Z,25.18026097913702,121.451708300347,0
18,2025-09-24T12:55:18+00:00Z,25.174477030886358,121.44563597088994,0
19,2025-09-24T12:55:18+00:00Z,25.172275151722904,121.44309323924944,0
0,2025-09-24T12:55:19+00:00Z,25.17826373429133,121.44316357246315,0
1,2025-09-24T12:55:19+00:00Z,25.18222686824027,121.4450646250889,0
2,2025-09-24T12:55:19+00:00Z,25.180885970980352,121.43958750670915,0
3,2025-09-24T12:55:19+00:00Z,25.17180438672519,121.43658393951951,0
4,2025-09-24T12:55:19+00:00Z,25.1620952,121.4583233,0
5,2025-09-24T12:55:19+00:00Z,25.171150851522263,121.44537958777215,0
6,2025-09-24T12:55:19+00:00Z,25.18002970573536,121.4422527423105,0
7,2025-09-24T12:55:19+00:00Z,25.17105710897302,121.4447421093308,0
8,2025-09-24T12:55:19+00:00Z,25.183966957294118,121.44670511677273,0
9,2025-09-24T12:55:19+00:00Z,25.18055741072102,121.44904977487383,0
10,2025-09-24T12:55:19+00:00Z,25.184448188333192,121.43333159362639,0
11,2025-09-24T12:55:19+00:00Z,25.1738535107785,121.4485650190919,0
12,2025-09-24T12:55:19+00:00Z,25.177728856459062,121.4414304764628,0
13,2025-09-24T12:55:19+00:00Z,25.17959373420074,121.4473214795981,0
14,2025-09-24T12:55:19+00:00Z,25.1771759604581,121.45165954907885,0
15,2025-09-24T12:55:19+00:00Z,25.169752206641874,121.44057391188213,0
16,2025-09-24T12:55:19+00:00Z,25.17798508845054,121.44171820110122,0
17,2025-09-24T12:55:19+00:00Z,25.18024985827404,121.45171490069399,0
18,2025-09-24T12:55:19+00:00Z,25.17447026177271,121.44562424177988,0
19,2025-09-24T12:55:19+00:00Z,25.172278603445807,121.44307987849889,0
0,2025-09-24T12:55:20+00:00Z,25.178265051436995,121.44314975869473,0
1,2025-09-24T12:55:20+00:00Z,25.182227102360407,121.44505073763335,0
2,2025-09-24T12:55:20+00:00Z,25.18088895647053,121.43957401006372,0
3,2025-09-24T12:55:20+00:00Z,25.171796030087783,121.43659435927927,0
4,2025-09-24T12:55:20+00:00Z,25.16210503607817,121.45831457881629,0
5,2025-09-24T12:55:20+00:00Z,25.171158677283398,121.44536868165824,0
6,2025-09-24T12:55:20+00:00Z,25.18002920860304,121.44223886346576,0
7,2025-09-24T12:55:20+00:00Z,25.17106966345953,121.4447437139962,0
8,2025-09-24T12:55:20+00:00Z,25.183954435941175,121.4467032251591,0
9,2025-09-24T12:55:20+00:00Z,25.180561016081526,121.44903646231074,0
10,2025-09-24T12:55:20+00:00Z,25.18444338249979,121.43334444043958,0
11,2025-09-24T12:55:20+00:00Z,25.17384146616775,121.44856922863785,0
12,2025-09-24T12:55:20+00:00Z,25.177741434688595,121.44142911469419,0
13,2025-09-24T12:55:20+00:00Z,25.17960325130111,121.44733061939716,0
14,2025-09-24T12:55:20+00:00Z,25.17718334068715,121.45164827361828,0
15,2025-09-24T12:55:20+00:00Z,25.16975790996281,121.4405615178232,0
16,2025-09-24T12:55:20+00:00Z,25.177986032675808,121.44173205165184,0
17,2025-09-24T12:55:20+00:00Z,25.18023873741106,121.45172150104099,0
18,2025-09-24T12:55:20+00:00Z,25.17446349265907,121.44561251266983,0
19,2025-09-24T12:55:20+00:00Z,25.172282055168708,121.44306651774833,0
0,2025-09-24T12:55:21+00:00Z,25.17826636858266,121.44313594492631,0
1,2025-09-24T12:55:21+00:00Z,25.18222733648054,121.44503685017781,0
2,2025-09-24T12:55:21+00:00Z,25.180891941960706,121.4395605134183,0
3,2025-09-24T12:55:21+00:00Z,25.17178767345038,121.43660477903903,0
4,2025-09-24T12:55:21+00:00Z,25.16211487215634,121.45830585763257,0
5,2025-09-24T12:55:21+00:00Z,25.171166503044528,121.44535777554432,0
6,2025-09-24T12:55:21+00:00Z,25.180028711470722,121.44222498462102,0
7,2025-09-24T12:55:21+00:00Z,25.171082217946037,121.44474531866162,0
8,2025-09-24T12:55:21+00:00Z,25.183941914588235,121.44670133354546,0
9,2025-09-24T12:55:21+00:00Z,25.180564621442038,121.44902314974767,0
10,2025-09-24T12:55:21+00:00Z,25.184438576666384,121.43335728725278,0
11,2025-09-24T12:55:21+00:00Z,25.173829421557002,121.4485734381838,0
12,2025-09-24T12:55:21+00:00Z,25.177754012918125,121.44142775292559,0
13,2025-09-24T12:55:21+00:00Z,25.17961276840148,121.44733975919623,0
14,2025-09-24T12:55:21+00:00Z,25.1771907209162,121.45163699815771,0
15,2025-09-24T12:55:21+00:00Z,25.16976361328375,121.44054912376426,0
16,2025-09-24T12:55:21+00:00Z,25.177986976901078,121.44174590220244,0
17,2025-09-24T12:55:21+00:00Z,25.18022761654808,121.45172810138799,0
18,2025-09-24T12:55:21+00:00Z,25.174456723545422,121.44560078355977,0
19,2025-09-24T12:55:21+00:00Z,25.172285506891612,121.44305315699778,0
0,2025-09-24T12:55:22+00:00Z,25.178267685728326,121.44312213115788,0
1,2025-09-24T12:55:22+00:00Z,25.182227570600677,121.44502296272226,0
2,2025-09-24T12:55:22+00:00Z,25.180894927450886,121.43954701677286,0
3,2025-09-24T12:55:22+00:00Z,25.171779316812973,121.43661519879878,0
4,2025-09-24T12:55:22+00:00Z,25.16212470823451,121.45829713644885,0
5,2025-09-24T12:55:22+00:00Z,25.1711728,121.445349,0
6,2025-09-24T12:55:22+00:00Z,25.180028214338403,121.44221110577627,0
7,2025-09-24T12:55:22+00:00Z,25.171094772432546,121.44474692332702,0
8,2025-09-24T12:55:22+00:00Z,25.183929393235292,121.44669944193183,0
9,2025-09-24T12:55:22+00:00Z,25.180568226802546,121.44900983718459,0
10,2025-09-24T12:55:22+00:00Z,25.18443377083298,121.43337013406598,0
11,2025-09-24T12:55:22+00:00Z,25.17381737694625,121.44857764772975,0
12,2025-09-24T12:55:22+00:00Z,25.17776659114766,121.44142639115698,0
13,2025-09-24T12:55:22+00:00Z,25.17962228550185,121.44734889899527,0
14,2025-09-24T12:55:22+00:00Z,25.17719810114525,121.45162572269713,0
15,2025-09-24T12:55:22+00:00Z,25.169769316604686,121.44053672970533,0
16,2025-09-24T12:55:22+00:00Z,25.17798792112635,121.44175975275306,0
17,2025-09-24T12:55:22+00:00Z,25.1802164956851,121.45173470173498,0
18,2025-09-24T12:55:22+00:00Z,25.17444995443178,121.44558905444971,0
19,2025-09-24T12:55:22+00:00Z,25.1722864,121.4430497,0
0,2025-09-24T12:55:23+00:00Z,25.17826900287399,121.44310831738946,0
1,2025-09-24T12:55:23+00:00Z,25.18222780472081,121.44500907526673,0
2,2025-09-24T12:55:23+00:00Z,25.180897912941063,121.43953352012744,0
3,2025-09-24T12:55:23+00:00Z,25.171770960175568,121.43662561855854,0
4,2025-09-24T12:55:23+00:00Z,25.16213454431268,121.45828841526513,0
5,2025-09-24T12:55:23+00:00Z,25.17117429668306,121.44533520913467,0
6,2025-09-24T12:55:23+00:00Z,25.180027717206084,121.44219722693153,0
7,2025-09-24T12:55:23+00:00Z,25.171107326919056,121.44474852799242,0
8,2025-09-24T12:55:23+00:00Z,25.183916871882353,121.44669755031819,0
9,2025-09-24T12:55:23+00:00Z,25.180571832163057,121.4489965246215,0
10,2025-09-24T12:55:23+00:00Z,25.184428964999576,121.43338298087917,0
11,2025-09-24T12:55:23+00:00Z,25.1738053323355,121.4485818572757,0
12,2025-09-24T12:55:23+00:00Z,25.17777916937719,121.44142502938838,0
13,2025-09-24T12:55:23+00:00Z,25.17963180260222,121.44735803879433,0
14,2025-09-24T12:55:23+00:00Z,25.1772054813743,121.45161444723657,0
15,2025-09-24T12:55:23+00:00Z,25.169775019925623,121.44052433564639,0
16,2025-09-24T12:55:23+00:00Z,25.17798886535162,121.44177360330367,0
17,2025-09-24T12:55:23+00:00Z,25.18020537482212,121.45174130208197,0
18,2025-09-24T12:55:23+00:00Z,25.174443185318133,121.44557732533966,0
19,2025-09-24T12:55:23+00:00Z,25.172289640969165,121.44303627565779,0
0,2025-09-24T12:55:24+00:00Z,25.178270320019653,121.44309450362104,0
1,2025-09-24T12:55:24+00:00Z,25.182228038840947,121.44499518781117,0
2,2025-09-24T12:55:24+00:00Z,25.18090089843124,121.439520023482,0
3,2025-09-24T12:55:24+00:00Z,25.171762603538163,121.4366360383183,0
4,2025-09-24T12:55:24+00:00Z,25.16214438039085,121.45827969408143,0
5,2025-09-24T12:55:24+00:00Z,25.171175793366118,121.44532141826936,0
6,2025-09-24T12:55:24+00:00Z,25.180027220073764,121.44218334808679,0
7,2025-09-24T12:55:24+00:00Z,25.171119881405566,121.44475013265782,0
8,2025-09-24T12:55:24+00:00Z,25.18390435052941,121.44669565870456,0
9,2025-09-24T12:55:24+00:00Z,25.180575437523565,121.44898321205842,0
10,2025-09-24T12:55:24+00:00Z,25.184424159166173,121.43339582769238,0
11,2025-09-24T12:55:24+00:00Z,25.173793287724752,121.44858606682165,0
12,2025-09-24T12:55:24+00:00Z,25.177791747606722,121.44142366761977,0
13,2025-09-24T12:55:24+00:00Z,25.179641319702593,121.4473671785934,0
14,2025-09-24T12:55:24+00:00Z,25.17721286160335,121.45160317177599,0
15,2025-09-24T12:55:24+00:00Z,25.16978072324656,121.44051194158746,0
16,2025-09-24T12:55:24+00:00Z,25.177989809576886,121.44178745385427,0
17,2025-09-24T12:55:24+00:00Z,25.18019425395914,121.45174790242898,0
18,2025-09-24T12:55:24+00:00Z,25.17443641620449,121.4455655962296,0
19,2025-09-24T12:55:24+00:00Z,25.17229288193833,121.44302285131556,0
0,2025-09-24T12:55:25+00:00Z,25.17827163716532,121.44308068985261,0
1,2025-09-24T12:55:25+00:00Z,25.182228272961083,121.44498130035564,0
2,2025-09-24T12:55:25+00:00Z,25.180903883921417,121.43950652683658,0
3,2025-09-24T12:55:25+00:00Z,25.171754246900758,121.43664645807804,0
4,2025-09-24T12:55:25+00:00Z,25.16215421646902,121.45827097289771,0
5,2025-09-24T12:55:25+00:00Z,25.171177290049172,121.44530762740403,0
6,2025-09-24T12:55:25+00:00Z,25.180026722941445,121.44216946924203,0
7,2025-09-24T12:55:25+00:00Z,25.171132435892076,121.44475173732322,0
8,2025-09-24T12:55:25+00:00Z,25.1839033,121.4466955,0
9,2025-09-24T12:55:25+00:00Z,25.180579042884073,121.44896989949534,0
10,2025-09-24T12:55:25+00:00Z,25.184419353332768,121.43340867450557,0
11,2025-09-24T12:55:25+00:00Z,25.173781243114,121.4485902763676,0
12,2025-09-24T12:55:25+00:00Z,25.177804325836252,121.44142230585118,0
13,2025-09-24T12:55:25+00:00Z,25.179650836802963,121.44737631839244,0
14,2025-09-24T12:55:25+00:00Z,25.177220241832405,121.45159189631542,0
15,2025-09-24T12:55:25+00:00Z,25.169786426567494,121.44049954752852,0
16,2025-09-24T12:55:25+00:00Z,25.177990753802156,121.44180130440489,0
17,2025-09-24T12:55:25+00:00Z,25.18018313309616,121.45175450277597,0
18,2025-09-24T12:55:25+00:00Z,25.174429647090843,121.44555386711954,0
19,2025-09-24T12:55:25+00:00Z,25.172296122907493,121.44300942697335,0
0,2025-09-24T12:55:26+00:00Z,25.178272954310984,121.44306687608419,0
1,2025-09-24T12:55:26+00:00Z,25.182228507081216,121.44496741290008,0
2,2025-09-24T12:55:26+00:00Z,25.180906869411594,121.43949303019116,0
3,2025-09-24T12:55:26+00:00Z,25.171745890263352,121.4366568778378,0
4,2025-09-24T12:55:26+00:00Z,25.16216405254719,121.45826225171399,0
5,2025-09-24T12:55:26+00:00Z,25.17117878673223,121.44529383653872,0
6,2025-09-24T12:55:26+00:00Z,25.180026225809126,121.44215559039729,0
7,2025-09-24T12:55:26+00:00Z,25.171144990378586,121.44475334198862,0
8,2025-09-24T12:55:26+00:00Z,25.183893115186848,121.44668727483023,0
9,2025-09-24T12:55:26+00:00Z,25.180582648244584,121.44895658693225,0
10,2025-09-24T12:55:26+00:00Z,25.184414547499365,121.43342152131876,0
11,2025-09-24T12:55:26+00:00Z,25.17376919850325,121.44859448591355,0
12,2025-09-24T12:55:26+00:00Z,25.177816904065786,121.44142094408257,0
13,2025-09-24T12:55:26+00:00Z,25.179660353903333,121.4473854581915,0
14,2025-09-24T12:55:26+00:00Z,25.177227622061455,121.45158062085484,0
15,2025-09-24T12:55:26+00:00Z,25.16979212988843,121.44048715346959,0
16,2025-09-24T12:55:26+00:00Z,25.177991698027427,121.44181515495549,0
17,2025-09-24T12:55:26+00:00Z,25.18017201223318,121.45176110312296,0
18,2025-09-24T12:55:26+00:00Z,25.1744228779772,121.44554213800949,0
19,2025-09-24T12:55:26+00:00Z,25.172299363876657,121.44299600263112,0
0,2025-09-24T12:55:27+00:00Z,25.178274271456647,121.44305306231577,0
1,2025-09-24T12:55:27+00:00Z,25.182228741201353,121.44495352544455,0
2,2025-09-24T12:55:27+00:00Z,25.18090985490177,121.43947953354572,0
3,2025-09-24T12:55:27+00:00Z,25.171737533625947,121.43666729759757,0
4,2025-09-24T12:55:27+00:00Z,25.16217388862536,121.45825353053027,0
5,2025-09-24T12:55:27+00:00Z,25.17118028341529,121.4452800456734,0
6,2025-09-24T12:55:27+00:00Z,25.180025728676807,121.44214171155255,0
7,2025-09-24T12:55:27+00:00Z,25.171157544865096,121.44475494665403,0
8,2025-09-24T12:55:27+00:00Z,25.18388293037369,121.44667904966043,0
9,2025-09-24T12:55:27+00:00Z,25.180586253605092,121.44894327436917,0
10,2025-09-24T12:55:27+00:00Z,25.184409741665963,121.43343436813197,0
11,2025-09-24T12:55:27+00:00Z,25.173757153892502,121.4485986954595,0
12,2025-09-24T12:55:27+00:00Z,25.177829482295316,121.44141958231396,0
13,2025-09-24T12:55:27+00:00Z,25.179669871003703,121.44739459799057,0
14,2025-09-24T12:55:27+00:00Z,25.177235002290505,121.45156934539426,0
15,2025-09-24T12:55:27+00:00Z,25.16979783320937,121.44047475941066,0
16,2025-09-24T12:55:27+00:00Z,25.177992642252697,121.44182900550611,0
17,2025-09-24T12:55:27+00:00Z,25.1801608913702,121.45176770346995,0
18,2025-09-24T12:55:27+00:00Z,25.174416108863557,121.44553040889943,0
19,2025-09-24T12:55:27+00:00Z,25.17230260484582,121.4429825782889,0
0,2025-09-24T12:55:28+00:00Z,25.178275588602315,121.44303924854734,0
1,2025-09-24T12:55:28+00:00Z,25.182228975321486,121.444939637989,0
2,2025-09-24T12:55:28+00:00Z,25.180912840391947,121.4394660369003,0
3,2025-09-24T12:55:28+00:00Z,25.171729176988542,121.43667771735731,0
4,2025-09-24T12:55:28+00:00Z,25.16218372470353,121.45824480934655,0
5,2025-09-24T12:55:28+00:00Z,25.171181780098348,121.44526625480809,0
6,2025-09-24T12:55:28+00:00Z,25.18002523154449,121.4421278327078,0
7,2025-09-24T12:55:28+00:00Z,25.171170099351606,121.44475655131943,0
8,2025-09-24T12:55:28+00:00Z,25.18387274556054,121.44667082449065,0
9,2025-09-24T12:55:28+00:00Z,25.180589858965604,121.44892996180609,0
10,2025-09-24T12:55:28+00:00Z,25.184404935832557,121.43344721494516,0
11,2025-09-24T12:55:28+00:00Z,25.173745109281754,121.44860290500544,0
12,2025-09-24T12:55:28+00:00Z,25.17784206052485,121.44141822054536,0
13,2025-09-24T12:55:28+00:00Z,25.179679388104073,121.44740373778961,0
14,2025-09-24T12:55:28+00:00Z,25.177242382519555,121.4515580699337,0
15,2025-09-24T12:55:28+00:00Z,25.169803536530306,121.44046236535172,0
16,2025-09-24T12:55:28+00:00Z,25.177993586477964,121.44184285605671,0
17,2025-09-24T12:55:28+00:00Z,25.18014977050722,121.45177430381695,0
18,2025-09-24T12:55:28+00:00Z,25.17440933974991,121.44551867978937,0
19,2025-09-24T12:55:28+00:00Z,25.172305845814986,121.44296915394668,0
0,2025-09-24T12:55:29+00:00Z,25.17827690574798,121.44302543477892,0
1,2025-09-24T12:55:29+00:00Z,25.182229209441623,121.44492575053346,0
2,2025-09-24T12:55:29+00:00Z,25.180915825882124,121.43945254025488,0
3,2025-09-24T12:55:29+00:00Z,25.171720820351137,121.43668813711707,0
4,2025-09-24T12:55:29+00:00Z,25.1621896,121.4582396,0
5,2025-09-24T12:55:29+00:00Z,25.171183276781406,121.44525246394277,0
6,2025-09-24T12:55:29+00:00Z,25.18002473441217,121.44211395386306,0
7,2025-09-24T12:55:29+00:00Z,25.171182653838112,121.44475815598483,0
8,2025-09-24T12:55:29+00:00Z,25.183862560747382,121.44666259932086,0
9,2025-09-24T12:55:29+00:00Z,25.180593464326112,121.44891664924302,0
10,2025-09-24T12:55:29+00:00Z,25.184400129999155,121.43346006175835,0
11,2025-09-24T12:55:29+00:00Z,25.173733064671,121.4486071145514,0
12,2025-09-24T12:55:29+00:00Z,25.17785463875438,121.44141685877675,0
13,2025-09-24T12:55:29+00:00Z,25.179688905204443,121.44741287758868,0
14,2025-09-24T12:55:29+00:00Z,25.177249762748605,121.45154679447312,0
15,2025-09-24T12:55:29+00:00Z,25.169809239851244,121.4404499712928,0
16,2025-09-24T12:55:29+00:00Z,25.177994530703234,121.44185670660733,0
17,2025-09-24T12:55:29+00:00Z,25.180138649644242,121.45178090416395,0
18,2025-09-24T12:55:29+00:00Z,25.174402570636268,121.44550695067932,0
19,2025-09-24T12:55:29+00:00Z,25.17230908678415,121.44295572960446,0
0,2025-09-24T12:55:30+00:00Z,25.178278222893645,121.4430116210105,0
1,2025-09-24T12:55:30+00:00Z,25.18222944356176,121.4449118630779,0
2,2025-09-24T12:55:30+00:00Z,25.1809188113723,121.43943904360944,0
3,2025-09-24T12:55:30+00:00Z,25.17171246371373,121.43669855687683,0
4,2025-09-24T12:55:30+00:00Z,25.162200917485116,121.4582334172998,0
5,2025-09-24T12:55:30+00:00Z,25.171184,121.4452458,0
6,2025-09-24T12:55:30+00:00Z,25.180024237279852,121.44210007501832,0
7,2025-09-24T12:55:30+00:00Z,25.171195208324622,121.44475976065023,0
8,2025-09-24T12:55:30+00:00Z,25.18385237593423,121.44665437415108,0
9,2025-09-24T12:55:30+00:00Z,25.18059706968662,121.44890333667993,0
10,2025-09-24T12:55:30+00:00Z,25.18439532416575,121.43347290857156,0
11,2025-09-24T12:55:30+00:00Z,25.173721020060253,121.44861132409733,0
12,2025-09-24T12:55:30+00:00Z,25.177867216983913,121.44141549700815,0
13,2025-09-24T12:55:30+00:00Z,25.179698422304813,121.44742201738774,0
14,2025-09-24T12:55:30+00:00Z,25.177257142977655,121.45153551901255,0
15,2025-09-24T12:55:30+00:00Z,25.16981494317218,121.44043757723385,0
16,2025-09-24T12:55:30+00:00Z,25.177995474928505,121.44187055715794,0
17,2025-09-24T12:55:30+00:00Z,25.18012752878126,121.45178750451095,0
18,2025-09-24T12:55:30+00:00Z,25.17439580152262,121.44549522156926,0
19,2025-09-24T12:55:30+00:00Z,25.172312327753314,121.44294230526224,0
0,2025-09-24T12:55:31+00:00Z,25.17827954003931,121.44299780724207,0
1,2025-09-24T12:55:31+00:00Z,25.182229677681892,121.44489797562237,0
2,2025-09-24T12:55:31+00:00Z,25.18092179686248,121.43942554696402,0
3,2025-09-24T12:55:31+00:00Z,25.171704107076327,121.43670897663658,0
4,2025-09-24T12:55:31+00:00Z,25.162212234970234,121.45822723459959,0
5,2025-09-24T12:55:31+00:00Z,25.17118495367325,121.44523195100584,0
6,2025-09-24T12:55:31+00:00Z,25.180023740147533,121.44208619617356,0
7,2025-09-24T12:55:31+00:00Z,25.171207762811132,121.44476136531563,0
8,2025-09-24T12:55:31+00:00Z,25.183842191121077,121.44664614898129,0
9,2025-09-24T12:55:31+00:00Z,25.18060067504713,121.44889002411685,0
10,2025-09-24T12:55:31+00:00Z,25.184390518332346,121.43348575538475,0
11,2025-09-24T12:55:31+00:00Z,25.1737188,121.4486121,0
12,2025-09-24T12:55:31+00:00Z,25.177879795213443,121.44141413523954,0
13,2025-09-24T12:55:31+00:00Z,25.179707939405183,121.44743115718678,0
14,2025-09-24T12:55:31+00:00Z,25.177264523206706,121.45152424355197,0
15,2025-09-24T12:55:31+00:00Z,25.16982064649312,121.44042518317492,0
16,2025-09-24T12:55:31+00:00Z,25.177996419153775,121.44188440770854,0
17,2025-09-24T12:55:31+00:00Z,25.18011640791828,121.45179410485794,0
18,2025-09-24T12:55:31+00:00Z,25.174394,121.4454921,0
19,2025-09-24T12:55:31+00:00Z,25.172315568722475,121.44292888092002,0
0,2025-09-24T12:55:32+00:00Z,25.178280857184973,121.44298399347365,0
1,2025-09-24T12:55:32+00:00Z,25.18222991180203,121.44488408816682,0
2,2025-09-24T12:55:32+00:00Z,25.18092478235266,121.43941205031858,0
3,2025-09-24T12:55:32+00:00Z,25.17169575043892,121.43671939639634,0
4,2025-09-24T12:55:32+00:00Z,25.162223552455348,121.4582210518994,0
5,2025-09-24T12:55:32+00:00Z,25.1711859073465,121.4452181020117,0
6,2025-09-24T12:55:32+00:00Z,25.1800234,121.4420767,0
7,2025-09-24T12:55:32+00:00Z,25.171220317297642,121.44476296998103,0
8,2025-09-24T12:55:32+00:00Z,25.18383200630792,121.44663792381151,0
9,2025-09-24T12:55:32+00:00Z,25.18060428040764,121.44887671155377,0
10,2025-09-24T12:55:32+00:00Z,25.18438571249894,121.43349860219794,0
11,2025-09-24T12:55:32+00:00Z,25.1737187679981,121.4485982111764,0
12,2025-09-24T12:55:32+00:00Z,25.177892373442976,121.44141277347094,0
13,2025-09-24T12:55:32+00:00Z,25.179717456505553,121.44744029698585,0
14,2025-09-24T12:55:32+00:00Z,25.177271903435756,121.45151296809141,0
15,2025-09-24T12:55:32+00:00Z,25.169826349814056,121.44041278911598,0
16,2025-09-24T12:55:32+00:00Z,25.177997363379042,121.44189825825916,0
17,2025-09-24T12:55:32+00:00Z,25.1801052870553,121.45180070520493,0
18,2025-09-24T12:55:32+00:00Z,25.1743855145138,121.4454818065509,0
19,2025-09-24T12:55:32+00:00Z,25.17231880969164,121.4429154565778,0
0,2025-09-24T12:55:33+00:00Z,25.17828217433064,121.44297017970523,0
1,2025-09-24T12:55:33+00:00Z,25.182230145922162,121.44487020071128,0
2,2025-09-24T12:55:33+00:00Z,25.180927767842835,121.43939855367316,0
3,2025-09-24T12:55:33+00:00Z,25.171687393801516,121.4367298161561,0
4,2025-09-24T12:55:33+00:00Z,25.162234869940466,121.4582148691992,0
5,2025-09-24T12:55:33+00:00Z,25.17118686101975,121.44520425301754,0
6,2025-09-24T12:55:33+00:00Z,25.180027012272987,121.44206338975273,0
7,2025-09-24T12:55:33+00:00Z,25.171232871784152,121.44476457464644,0
8,2025-09-24T12:55:33+00:00Z,25.1838269,121.4466338,0
9,2025-09-24T12:55:33+00:00Z,25.18060788576815,121.44886339899068,0
10,2025-09-24T12:55:33+00:00Z,25.184380906665538,121.43351144901115,0
11,2025-09-24T12:55:33+00:00Z,25.173718735996204,121.4485843223528,0
12,2025-09-24T12:55:33+00:00Z,25.177904951672506,121.44141141170233,0
13,2025-09-24T12:55:33+00:00Z,25.179726973605923,121.44744943678491,0
14,2025-09-24T12:55:33+00:00Z,25.177279283664806,121.45150169263083,0
15,2025-09-24T12:55:33+00:00Z,25.169832053134993,121.44040039505705,0
16,2025-09-24T12:55:33+00:00Z,25.177998307604312,121.44191210880976,0
17,2025-09-24T12:55:33+00:00Z,25.1801026,121.4518023,0
18,2025-09-24T12:55:33+00:00Z,25.1743770290276,121.44547151310182,0
19,2025-09-24T12:55:33+00:00Z,25.172322050660803,121.44290203223558,0
0,2025-09-24T12:55:34+00:00Z,25.178283491476304,121.4429563659368,0
1,2025-09-24T12:55:34+00:00Z,25.1822303800423,121.44485631325573,0
2,2025-09-24T12:55:34+00:00Z,25.1809282,121.4393966,0
